,Weight(Pounds)
11737,139.7799
11738,121.0927
11739,134.6471
11740,133.1274
11741,114.0317
11742,128.2957
11743,138.6955
11744,114.0106
11745,127.598
11746,109.8002
11747,151.5058
11748,113.6272
11749,135.5456
11750,141.6732
11751,128.004
11752,144.3768
11753,166.7687
11754,138.4332
11755,151.926
11756,106.4436
11757,115.6827
11758,121.3881
11759,131.6348
11760,129.7027
11761,114.8441
11762,127.5134
11763,154.5964
11764,128.8214
11765,123.046
11766,114.5312
11767,133.1303
11768,107.844
11769,136.9762
11770,129.656
11771,118.2019
11772,139.2128
11773,131.8414
11774,123.006
11775,126.6649
11776,137.1801
11777,136.8554
11778,122.5205
11779,141.219
11780,125.1122
11781,122.1614
11782,134.7933
11783,122.2427
11784,120.1494
11785,133.902
11786,129.7101
11787,135.5989
11788,132.8285
11789,136.0357
11790,126.5821
11791,139.0857
11792,122.902
11793,117.4035
11794,133.9518
11795,126.3643
11796,130.2869
11797,131.6604
11798,126.5751
11799,113.4925
11800,110.1234
11801,142.3998
11802,107.1787
11803,120.6675
11804,122.4703
11805,159.966
11806,108.7832
11807,117.2175
11808,116.7766
11809,127.6778
11810,138.8446
11811,108.1145
11812,140.159
11813,106.6611
11814,139.0646
11815,136.0617
11816,133.0581
11817,119.8631
11818,116.2822
11819,162.0943
11820,148.8833
11821,141.3628
11822,136.7627
11823,114.8728
11824,128.0026
11825,134.5151
11826,124.1645
11827,111.3275
11828,113.608
11829,116.9574
11830,129.1443
11831,123.3103
11832,128.2164
11833,132.9222
11834,124.7975
11835,114.9911
11836,110.9849
11837,125.2053
11838,131.1487
11839,105.2101
11840,129.6225
11841,111.7143
11842,105.8468
11843,104.5094
11844,152.3587
11845,147.9016
11846,130.2388
11847,138.2409
11848,135.2028
11849,123.7852
11850,118.887
11851,143.3104
11852,130.5409
11853,142.1004
11854,113.7851
11855,137.8272
11856,129.8103
11857,120.5005
11858,119.6501
11859,140.8418
11860,119.803
11861,130.9508
11862,115.0445
11863,132.5698
11864,124.7391
11865,126.6475
11866,122.5178
11867,136.845
11868,120.662
11869,131.5304
11870,109.7068
11871,110.9574
11872,116.7817
11873,130.8969
11874,133.1258
11875,138.9581
11876,128.8419
11877,122.4841
11878,120.4853
11879,148.8508
11880,121.491
11881,112.3456
11882,118.8957
11883,150.9784
11884,145.0319
11885,106.9801
11886,110.8524
11887,123.071
11888,137.9285
11889,127.0234
11890,116.2922
11891,107.0743
11892,107.7602
11893,120.969
11894,122.5298
11895,120.1926
11896,125.2459
11897,118.773
11898,127.5122
11899,122.5176
11900,109.6505
11901,125.865
11902,124.551
11903,139.1868
11904,121.3343
11905,125.2209
11906,113.8154
11907,128.4726
11908,148.2193
11909,142.4792
11910,137.6452
11911,123.2171
11912,135.7481
11913,119.4157
11914,153.2032
11915,120.7069
11916,124.8206
11917,149.3598
11918,112.7
11919,137.0197
11920,129.1137
11921,113.1486
11922,117.2483
11923,144.4311
11924,123.064
11925,140.2285
11926,122.4877
11927,106.7391
11928,121.7353
11929,124.9627
11930,131.7284
11931,107.2551
11932,111.458
11933,134.1583
11934,109.4149
11935,103.4764
11936,123.3007
11937,129.1033
11938,108.0862
11939,125.1179
11940,144.9626
11941,114.8214
11942,127.5046
11943,120.1861
11944,108.1277
11945,117.1005
11946,115.2811
11947,121.3756
11948,120.2871
11949,142.2191
11950,93.96913
11951,131.1487
11952,114.2779
11953,123.9914
11954,119.3835
11955,124.7073
11956,127.3314
11957,107.2308
11958,110.6354
11959,133.9845
11960,114.8441
11961,126.3453
11962,121.8716
11963,111.5549
11964,122.1897
11965,109.462
11966,102.562
11967,120.4642
11968,133.0277
11969,137.02
11970,152.4285
11971,126.022
11972,146.3356
11973,131.4317
11974,166.1956
11975,124.0268
11976,117.2354
11977,140.1115
11978,139.854
11979,112.01
11980,108.54
11981,142.837
11982,135.9007
11983,130.9758
11984,143.2022
11985,128.6857
11986,125.6535
11987,138.2061
11988,108.2722
11989,119.722
11990,130.738
11991,124.6141
11992,148.5158
11993,125.7709
11994,136.0448
11995,133.8402
11996,124.41
11997,127.0468
11998,127.5915
11999,118.982
12000,113.0169
12001,119.7111
12002,124.6879
12003,125.0603
12004,119.2096
12005,137.0453
12006,126.0012
12007,109.1158
12008,120.2176
12009,140.8544
12010,119.0652
12011,125.8553
12012,137.5308
12013,117.4226
12014,119.848
12015,124.7243
12016,143.2579
12017,106.6697
12018,107.2662
12019,142.0097
12020,132.9793
12021,129.1657
12022,114.5142
12023,138.0436
12024,139.1741
12025,126.3741
12026,122.9418
12027,122.2372
12028,119.9224
12029,138.8804
12030,120.5036
12031,108.8633
12032,133.8641
12033,125.7039
12034,104.4564
12035,118.7077
12036,114.58
12037,130.0937
12038,110.7189
12039,119.2428
12040,132.4703
12041,139.1803
12042,111.6086
12043,123.2647
12044,143.2325
12045,126.4004
12046,105.7861
12047,128.4753
12048,125.448
12049,123.2967
12050,120.6109
12051,130.8869
12052,135.5782
12053,131.1407
12054,141.8795
12055,120.3851
12056,146.4631
12057,114.9154
12058,132.7519
12059,133.0067
12060,145.6399
12061,123.1849
12062,125.7403
12063,119.6727
12064,116.2944
12065,133.2845
12066,141.1697
12067,110.8047
12068,124.7118
12069,110.9801
12070,132.5773
12071,115.305
12072,137.5541
12073,119.3535
12074,113.8987
12075,143.6782
12076,113.7846
12077,110.5785
12078,133.4616
12079,128.293
12080,111.2819
12081,134.4863
12082,151.1571
12083,133.2323
12084,140.7135
12085,138.7171
12086,131.865
12087,127.3932
12088,129.7374
12089,137.7577
12090,154.0255
12091,133.0156
12092,133.5459
12093,128.9032
12094,116.5879
12095,106.7376
12096,145.0456
12097,130.1984
12098,120.6435
12099,111.5235
12100,108.8273
12101,135.964
12102,125.3808
12103,119.7967
12104,118.3292
12105,109.5647
12106,130.1006
12107,119.7671
12108,141.5493
12109,123.7306
12110,111.0908
12111,142.7636
12112,126.8263
12113,125.1369
12114,112.0673
12115,124.3866
12116,145.2378
12117,122.6854
12118,134.8425
12119,132.8406
12120,118.3554
12121,139.7892
12122,117.918
12123,121.0933
12124,131.4824
12125,138.0392
12126,106.0198
12127,124.0488
12128,130.3436
12129,106.6506
12130,148.2146
12131,133.4005
12132,106.4586
12133,134.4881
12134,130.6017
12135,130.712
12136,135.5243
12137,117.8123
12138,111.9697
12139,158.4821
12140,136.2884
12141,125.755
12142,106.7259
12143,130.7728
12144,122.6521
12145,116.2171
12146,138.7471
12147,135.5388
12148,128.5274
12149,126.6112
12150,143.4924
12151,121.5426
12152,117.2431
12153,137.5348
12154,124.8913
12155,129.1587
12156,100.1148
12157,140.3259
12158,122.4027
12159,121.4645
12160,130.2914
12161,120.599
12162,118.2317
12163,114.796
12164,130.7639
12165,134.663
12166,114.8141
12167,115.4548
12168,125.8528
12169,140.4603
12170,126.8135
12171,140.2945
12172,127.0436
12173,120.5611
12174,130.8492
12175,145.2174
12176,116.5409
12177,119.1125
12178,101.3363
12179,103.4722
12180,116.1746
12181,134.8888
12182,125.8476
12183,139.4216
12184,129.0875
12185,131.0901
12186,134.1076
12187,105.6764
12188,129.8562
12189,110.6548
12190,117.09
12191,129.224
12192,103.4745
12193,143.7801
12194,144.387
12195,123.0398
12196,137.6724
12197,133.1969
12198,122.8097
12199,130.5855
12200,125.9994
12201,108.6551
12202,153.3825
12203,124.9622
12204,140.1531
12205,130.8994
12206,135.1047
12207,134.6156
12208,135.8058
12209,143.2765
12210,122.8244
12211,128.9426
12212,127.832
12213,127.2791
12214,132.5872
12215,119.5371
12216,125.0381
12217,118.6122
12218,136.3269
12219,118.53
12220,127.2762
12221,131.7454
12222,148.4428
12223,127.1378
12224,139.2463
12225,123.8717
12226,118.0017
12227,122.4913
12228,134.6808
12229,114.3412
12230,127.2138
12231,125.9146
12232,132.2477
12233,121.675
12234,108.3441
12235,151.5482
12236,113.1183
12237,127.2366
12238,124.7167
12239,138.459
12240,112.3725
12241,156.3417
12242,133.6791
12243,108.6047
12244,123.3283
12245,138.4873
12246,144.9405
12247,124.3237
12248,148.3828
12249,143.818
12250,115.8163
12251,132.5597
12252,123.041
12253,115.654
12254,121.6342
12255,123.3304
12256,115.2254
12257,134.1157
12258,156.1811
12259,116.6836
12260,152.4301
12261,138.6826
12262,125.4829
12263,132.1366
12264,122.8117
12265,114.1717
12266,115.7531
12267,123.3642
12268,117.9091
12269,127.998
12270,127.3359
12271,114.5888
12272,137.1683
12273,122.0038
12274,119.6392
12275,123.7422
12276,124.275
12277,136.1853
12278,113.5469
12279,127.6532
12280,116.9586
12281,121.6715
12282,148.2053
12283,114.555
12284,133.9443
12285,115.666
12286,122.3734
12287,121.3371
12288,123.1813
12289,98.73281
12290,116.9375
12291,129.3186
12292,109.3183
12293,127.1996
12294,101.6524
12295,138.3676
12296,137.7202
12297,103.7516
12298,116.941
12299,125.1319
12300,141.507
12301,122.1695
12302,129.204
12303,126.447
12304,122.0906
12305,136.7717
12306,130.2553
12307,120.773
12308,119.6362
12309,112.9701
12310,121.8495
12311,138.1722
12312,123.5915
12313,119.7125
12314,135.8685
12315,141.3237
12316,121.3794
12317,126.3383
12318,128.0545
12319,126.4347
12320,123.3877
12321,118.5248
12322,152.7421
12323,115.2339
12324,108.2655
12325,112.5525
12326,126.7857
12327,103.6848
12328,130.7199
12329,108.3422
12330,122.5223
12331,138.7703
12332,133.9125
12333,128.1196
12334,123.4636
12335,130.8096
12336,139.4811
12337,111.1441
12338,118.4146
12339,121.2378
12340,105.3675
12341,139.431
12342,134.6557
12343,123.0012
12344,128.8854
12345,127.2376
12346,134.5271
12347,134.3075
12348,126.9387
12349,145.2524
12350,117.3751
12351,143.9678
12352,115.2308
12353,125.8404
12354,135.7228
12355,128.3999
12356,125.4532
12357,134.1379
12358,126.7256
12359,135.3503
12360,109.3803
12361,111.9038
12362,146.6922
12363,128.3326
12364,126.2731
12365,115.3591
12366,127.2422
12367,144.8983
12368,114.6552
12369,131.8082
12370,136.9984
12371,141.1763
12372,141.8451
12373,128.7039
12374,119.7705
12375,120.9908
12376,125.2817
12377,138.3313
12378,119.1353
12379,133.7623
12380,122.5953
12381,104.8098
12382,135.985
12383,119.7518
12384,125.351
12385,127.9004
12386,125.8364
12387,130.0452
12388,130.4494
12389,137.9543
12390,129.3445
12391,129.8806
12392,111.8541
12393,118.3422
12394,133.6179
12395,136.954
12396,140.0156
12397,100.9385
12398,135.4012
12399,133.6095
12400,128.8735
12401,143.9946
12402,134.9027
12403,102.6906
12404,108.3486
12405,134.1768
12406,122.7974
12407,126.4091
12408,138.9004
12409,118.4505
12410,128.4521
12411,140.3166
12412,133.1914
12413,118.2094
12414,130.3946
12415,132.1677
12416,106.7136
12417,129.1447
12418,112.5379
12419,113.0535
12420,136.1852
12421,129.5826
12422,131.524
12423,104.151
12424,131.8421
12425,138.0315
12426,139.016
12427,145.2094
12428,116.7877
12429,117.9964
12430,149.3361
12431,148.1875
12432,121.7215
12433,108.8842
12434,120.7095
12435,137.2586
12436,113.1984
12437,114.8133
12438,137.8176
12439,132.2059
12440,134.3143
12441,127.0006
12442,124.9583
12443,131.2947
12444,122.2843
12445,113.5248
12446,87.3791
12447,120.9928
12448,131.9995
12449,147.4338
12450,130.389
12451,118.2663
12452,124.06
12453,123.0129
12454,134.49
12455,120.7698
12456,122.5019
12457,129.1183
12458,117.2508
12459,136.7279
12460,122.6077
12461,148.9945
12462,131.0125
12463,128.1211
12464,116.1115
12465,146.4172
12466,125.8277
12467,113.744
12468,127.9767
12469,127.1196
12470,123.2438
12471,132.6527
12472,123.5997
12473,128.9735
12474,129.8696
12475,120.1757
12476,113.7689
12477,112.9359
12478,122.2424
12479,140.4464
12480,148.6669
12481,132.2138
12482,132.9517
12483,138.8578
12484,118.195
12485,125.6088
12486,126.4352
12487,122.745
12488,122.6279
12489,118.5781
12490,140.9829
12491,127.9623
12492,133.3859
12493,123.6383
12494,115.8177
12495,138.3228
12496,124.3807
12497,131.2025
12498,126.9132
12499,127.414
12500,113.5241
12501,114.3171
12502,135.6142
12503,140.662
12504,130.037
12505,138.7557
12506,117.5711
12507,130.7777
12508,118.5414
12509,121.9478
12510,120.8452
12511,140.8006
12512,139.1849
12513,126.3249
12514,121.9448
12515,110.8007
12516,127.5396
12517,139.7775
12518,123.344
12519,109.2005
12520,117.2866
12521,136.63
12522,136.6551
12523,129.9514
12524,126.2915
12525,131.9593
12526,140.5831
12527,128.8785
12528,139.1229
12529,132.3228
12530,143.996
12531,126.5518
12532,116.8032
12533,135.5201
12534,139.0078
12535,137.6137
12536,134.2944
12537,135.3887
12538,111.8809
12539,111.545
12540,125.1986
12541,144.1664
12542,110.9255
12543,125.038
12544,131.0543
12545,138.8885
12546,130.4426
12547,119.6437
12548,127.7079
12549,100.557
12550,124.2257
12551,129.5877
12552,154.9924
12553,144.9684
12554,116.2219
12555,117.9136
12556,125.4433
12557,131.5019
12558,112.8034
12559,122.1915
12560,132.3657
12561,118.2363
12562,115.3566
12563,126.382
12564,126.2335
12565,130.6583
12566,113.2988
12567,135.254
12568,111.0406
12569,119.4007
12570,127.0706
12571,128.6674
12572,116.0219
12573,121.7474
12574,104.8083
12575,122.4718
12576,99.72601
12577,108.1438
12578,121.0529
12579,138.9722
12580,125.0544
12581,134.2875
12582,128.9206
12583,117.6418
12584,112.5733
12585,135.0878
12586,113.9957
12587,121.5109
12588,107.3163
12589,130.1741
12590,107.6702
12591,135.9964
12592,117.9071
12593,133.9838
12594,127.0181
12595,134.0145
12596,125.0073
12597,124.9502
12598,135.0057
12599,134.571
12600,117.7898
12601,135.2021
12602,148.6514
12603,112.875
12604,138.6052
12605,148.0597
12606,130.667
12607,109.5509
12608,121.3151
12609,137.5583
12610,135.2602
12611,120.2593
12612,96.11534
12613,113.0067
12614,141.7589
12615,139.774
12616,132.7127
12617,119.1947
12618,115.9791
12619,135.3749
12620,126.0192
12621,122.2045
12622,116.1981
12623,146.6689
12624,139.6808
12625,134.08
12626,143.2831
12627,144.1253
12628,157.6616
12629,120.1835
12630,127.2146
12631,116.9992
12632,127.2348
12633,105.3219
12634,115.8773
12635,132.5026
12636,128.1029
12637,143.4512
12638,128.5652
12639,120.0564
12640,126.3556
12641,117.1063
12642,123.7718
12643,124.6117
12644,134.5751
12645,133.0611
12646,134.5825
12647,127.3152
12648,104.3383
12649,135.1397
12650,154.024
12651,128.516
12652,132.4941
12653,157.8664
12654,152.7149
12655,116.4536
12656,114.6445
12657,125.1518
12658,131.9155
12659,107.9334
12660,139.3844
12661,144.9464
12662,132.8098
12663,132.7173
12664,140.4612
12665,117.8776
12666,126.5658
12667,133.7583
12668,137.2504
12669,107.8183
12670,135.656
12671,129.377
12672,147.0146
12673,115.6961
12674,131.1921
12675,126.5642
12676,131.6396
12677,125.7229
12678,136.0609
12679,120.4416
12680,135.924
12681,126.9148
12682,108.2565
12683,130.6905
12684,114.8563
12685,122.7798
12686,106.3925
12687,122.1811
12688,116.2769
12689,132.4214
12690,133.7254
12691,137.5719
12692,126.039
12693,138.9805
12694,119.5167
12695,129.9471
12696,115.5747
12697,122.582
12698,132.9082
12699,91.22631
12700,134.6433
12701,148.3999
12702,136.2413
12703,126.7617
12704,120.1773
12705,117.6816
12706,114.8832
12707,146.309
12708,119.8608
12709,127.7214
12710,106.2843
12711,113.9223
12712,141.3379
12713,106.1254
12714,136.1838
12715,141.9638
12716,124.9465
12717,131.6294
12718,132.4381
12719,142.8177
12720,127.436
12721,143.5287
12722,147.9838
12723,121.3196
12724,92.59193
12725,138.9259
12726,140.0075
12727,155.7563
12728,120.2972
12729,117.6279
12730,130.4149
12731,89.1971
12732,139.877
12733,126.0962
12734,131.736
12735,137.2863
12736,117.5196
12737,117.5058
12738,124.7668
12739,124.5331
12740,127.773
12741,148.5491
12742,103.6491
12743,95.01295
12744,134.7143
12745,114.55
12746,138.3081
12747,123.4941
12748,101.1344
12749,138.228
12750,126.0355
12751,139.7169
12752,122.879
12753,126.5041
12754,114.4191
12755,126.7682
12756,120.3446
12757,107.0425
12758,124.1618
12759,132.5046
12760,130.3999
12761,112.6146
12762,119.7033
12763,115.3835
12764,124.7241
12765,121.5372
12766,138.7443
12767,131.6449
12768,119.4744
12769,127.7094
12770,124.3734
12771,131.859
12772,128.5003
12773,132.6894
12774,114.1363
12775,101.5315
12776,144.765
12777,100.7474
12778,137.3945
12779,114.6844
12780,128.0759
12781,140.7693
12782,130.5163
12783,126.5235
12784,121.6208
12785,111.3949
12786,135.7384
12787,126.461
12788,125.6376
12789,124.5737
12790,115.3657
12791,121.7021
12792,133.9175
12793,124.2443
12794,148.1467
12795,136.7636
12796,137.2242
12797,132.5
12798,110.9671
12799,138.0009
12800,125.2584
12801,118.2843
12802,115.7531
12803,115.7612
12804,103.3949
12805,113.77
12806,111.5551
12807,146.7823
12808,125.3766
12809,122.7266
12810,130.0423
12811,118.0533
12812,129.3106
12813,125.7028
12814,111.4222
12815,126.3652
12816,129.7347
12817,137.9234
12818,122.7599
12819,142.6513
12820,138.6194
12821,133.8572
12822,121.8042
12823,138.8487
12824,134.3789
12825,129.2513
12826,122.6509
12827,108.9489
12828,112.0785
12829,111.2181
12830,120.5562
12831,145.1015
12832,124.9365
12833,152.714
12834,141.9567
12835,114.0617
12836,120.3929
12837,108.9186
12838,121.259
12839,126.8506
12840,138.0774
12841,125.0231
12842,116.7557
12843,147.7595
12844,114.6411
12845,130.9471
12846,141.4925
12847,110.6855
12848,121.1735
12849,109.8503
12850,114.5278
12851,141.8837
12852,131.3756
12853,120.6284
12854,115.0054
12855,142.5636
12856,114.6814
12857,131.297
12858,135.0288
12859,109.8219
12860,135.185
12861,122.0414
12862,125.1623
12863,121.3495
12864,134.2611
12865,114.318
12866,101.3054
12867,140.3781
12868,102.3367
12869,135.4779
12870,135.9126
12871,122.6126
12872,120.6736
12873,124.3154
12874,130.1638
12875,133.7183
12876,126.3504
12877,136.9789
12878,125.9746
12879,119.8167
12880,128.9968
12881,132.8417
12882,120.0603
12883,167.8045
12884,137.9769
12885,117.7984
12886,126.927
12887,122.0349
12888,127.4661
12889,143.762
12890,132.012
12891,137.6082
12892,128.8965
12893,130.0066
12894,126.3372
12895,117.4012
12896,137.3238
12897,127.4717
12898,137.8625
12899,128.5575
12900,130.6364
12901,126.047
12902,147.0739
12903,114.4355
12904,131.5032
12905,127.3903
12906,127.5051
12907,130.7118
12908,116.4421
12909,132.8359
12910,140.1526
12911,143.5168
12912,122.6466
12913,120.2946
12914,139.6795
12915,123.7094
12916,130.3693
12917,145.1008
12918,148.8339
12919,120.9951
12920,124.8028
12921,124.0546
12922,128.4136
12923,134.9587
12924,122.9582
12925,128.7993
12926,129.8299
12927,129.1298
12928,115.8562
12929,119.1643
12930,146.1098
12931,150.9456
12932,141.3873
12933,135.8499
12934,116.9042
12935,143.4218
12936,99.80369
12937,126.5028
12938,126.735
12939,125.2798
12940,120.8053
12941,133.1455
12942,114.6888
12943,133.7564
12944,122.9566
12945,124.9457
12946,119.9669
12947,117.7954
12948,126.8598
12949,114.9245
12950,113.589
12951,126.3972
12952,123.661
12953,129.1532
12954,153.6931
12955,137.4036
12956,121.8786
12957,123.8796
12958,130.4136
12959,122.9673
12960,124.4946
12961,128.2417
12962,135.7679
12963,121.7592
12964,126.609
12965,137.2435
12966,118.0382
12967,137.5337
12968,141.8843
12969,139.9762
12970,132.4239
12971,135.7329
12972,124.1274
12973,137.1755
12974,145.4739
12975,121.8942
12976,132.7112
12977,117.6143
12978,133.882
12979,123.9581
12980,132.6457
12981,129.1492
12982,134.3405
12983,128.4416
12984,114.8763
12985,124.9848
12986,111.9708
12987,135.6318
12988,109.8296
12989,127.1728
12990,109.7383
12991,113.3612
12992,141.0062
